GameName,Id:76561198252548366
Team Fortress 2,26
Stormworks: Build and Rescue,12.5
Counter-Strike: Global Offensive,10.0
Counter-Strike: Source,9.6
Garry's Mod,9.1
Grand Theft Auto IV: The Complete Edition,6.0
Paladins,3.8
Half-Life 2: Episode One,2.9
Blade Symphony,0.7
Assassin's Creed II,0.6
POSTAL 2,0.4
Black Desert Online,0.4
Half-Life 2: Lost Coast,0.3
theHunter Classic,0.2
SolarGun,0.1
My Car,0.1

Badges,Games,Inventory,Screenshots,Videos,WorkshopWorkshop ItemsItems,Reviews,Groups,Friends,Wishlist
18,25,?,3,1,3,2,5,12,0
