GameName,Id:76561198265045975
Counter-Strike: Global Offensive,3248
Dota 2,246
Gothic II: Gold Edition,120
Gothic,39
Paladins,37
Gothic 3,26
Blacklight: Retribution,18.2
For Honor,12.6
War Thunder,8.3
Endless Space,6.4
Canyon Capers,5.4
Goodbye Deponia,4.3
WARMODE,4.0
BRAIN / OUT,3.6
Loadout,2.3
Holy Potatoes! A Weapon Shop?!,2.1
Shooting Stars!,2.1
Nosferatu: The Wrath of Malachi,2.1
Journey of a Roach,2.1
Knights and Merchants,2.1
LEAVES - The Return,2.1
The Last Tinker: City of Colors,2.1
Line of Sight,1.7
Black Squad,1.3
Alien Swarm: Reactive Drop,0.6

Recently Played
Counter-Strike: Global Offensive,38.7

Badges,Games,Inventory,Screenshots,Groups,Friends,Wishlist
7,42,?,2,1,152,1
