GameName,Id:76561198265052541
Counter-Strike: Global Offensive,2719
Assassin's Creed Syndicate,53
Assassin's Creed IV Black Flag,44
Metro: Last Light Redux,35
Assassin's Creed¢ç III,22
Metro 2033 Redux,17.6
Crysis,14.1
Assassin's Creed,12.8
Need for Speed: Undercover,2.4

Recently Played
Metro: Last Light Redux,1.1
Metro 2033 Redux,3.7

Badges,Games,Inventory,Screenshots,Videos,Reviews,Groups,Friends,Wishlist
7,9,?,49,2,1,18,74,1
