GameName,Id:76561198252560464
Microsoft Flight Simulator X: Steam Edition,1148
Grand Theft Auto V,44
PLAYERUNKNOWN'S BATTLEGROUNDS,36
Among Us,27
Microsoft Flight Simulator,26
Fall Guys: Ultimate Knockout,25
Unturned,25
ARK: Survival Evolved,22
Golf With Your Friends,19.4
Euro Truck Simulator 2,7.6
LEGO¢ç City Undercover,7.0
Depth,4.4
Warframe,3.6
Who's Your Daddy?!,3.1
Dark and Light,2.3
Wallpaper Engine,1.0
Brawlhalla,0.6
Counter-Strike: Global Offensive,0.2
Paladins,0.1

Recently Played
PLAYERUNKNOWN'S BATTLEGROUNDS,4.8
Golf With Your Friends,0.7
Fall Guys: Ultimate Knockout,0.5
Among Us,0.4
Wallpaper Engine,0.0

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
3,16,?,1,1,15,0
