GameName,Id:76561198265027577
Euro Truck Simulator 2,2116
Football Manager 2016,1463
Football Manager 2017,1234
Football Manager 2019,494
Football Manager 2020,327
Bus Driver,0.2
Scania Truck Driving Simulator,0.1

Badges,Games,Inventory,Wishlist
3,12,?,5
