GameName,Id:76561198264983951
Counter-Strike: Global Offensive,3994
PLAYERUNKNOWN'S BATTLEGROUNDS,336

Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
6,3,?,27,1,3,40,0
