GameName,Id:76561198265026342
Counter-Strike: Global Offensive,2013
Dota 2,34
Dota Underlords,30
Sounds of Her Love,3.9
Black Squad,0.5

Recently Played
Counter-Strike: Global Offensive,10.5

Badges,Games,Inventory,Reviews,Groups,Friends,Wishlist
5,1,?,2,10,145,4
