GameName,Id:76561198265081653
Counter-Strike: Global Offensive,1429
Dota 2,405
War Thunder,119
BeamNG.drive,47
Counter-Strike: Source,30
Counter-Strike: Condition Zero,23
Counter-Strike Nexon: Studio,16.4
Hatred,11.3
Counter-Strike: Condition Zero Deleted Scenes,8.4
Unturned,8.2
Hotline Miami,3.4
Z1 Battle Royale,1.8
Grand Theft Auto IV: The Complete Edition,1.2
Heroes & Generals,1.1
The Ultimate DOOM,0.8
BLOCKADE ,0.7
Resident Evil 2 "1-Shot Demo",0.6
Counter-Strike,0.6
Wallpaper Engine,0.5
Dead by Daylight,0.5
Tactical Monsters Rumble Arena,0.1
Shadow Warrior Classic (1997),0.1

Badges,Games,Inventory,Groups,Friends,Wishlist
4,18,?,9,20,1
