GameName,Id:76561198264977326
Dota 2,252
Counter-Strike: Global Offensive,233
My Time At Portia,92
Ball laB,11.4
HITMAN¢â 2,10.1
Serena,9.3
AX:EL,6.8
Paladins - Public Test,6.4
Dota 2 Test,6.0
The Awesome Adventures of Captain Spirit,5.8
Divide by Sheep,5.5
Grimm,5.0
Guacamelee! Super Turbo Championship Edition,5.0
Life is Strange 2,4.1
The Descendant,4.0
POSTAL,4.0
Romance of the Three Kingdoms Maker,3.8
Fearless Fantasy,3.5
Penumbra: Necrologue,3.3
Warface,1.8
GRID 2,1.0
Estranged: The Departure,1.0
Curvatron,0.9
World of Warships,0.5
The Archotek Project,0.5
SMITE,0.5
AppGameKit Classic,0.5
Warframe,0.5
Portal 2 Sixense Perceptual Pack,0.1

Badges,Games,Inventory,Wishlist
9,61,?,6
