GameName,Id:76561198264994975
Counter-Strike: Global Offensive,259
The Elder Scrolls V: Skyrim,154
Terraria,137
Shakes and Fidget,29
Middle-earth¢â: Shadow of Mordor¢â,17.7
Unturned,17.1
Fallout 3 - Game of the Year Edition,14.8
LEGO¢ç The Lord of the Rings¢â,13.0
LEGO¢ç The Hobbit¢â,12.2
Europa Universalis III,11.4
Pixel Heroes: Byte & Magic,11.0
Don't Starve Together,10.2
Fallout 4,8.9
Dota 2,8.2
Amnesia: The Dark Descent,6.5
Business Tour - Online Multiplayer Board Game,6.4
The Lord of the Rings: War in the North,5.3
Z1 Battle Royale,5.2
Garry's Mod,4.7
DOOM 3: BFG Edition,4.6
Hero Siege,2.7
Counter-Strike: Source,2.6
Trove,2.5
The Witcher 2: Assassins of Kings Enhanced Edition,2.1
Tom Clancy's Ghost Recon Phantoms - EU,2.0
Metin2,1.9
Amnesia: A Machine for Pigs,1.6
Warframe,1.5
Mortal Kombat Kollection,1.4
Counter-Strike: Condition Zero,1.3
Runes of Magic,1.2
Wolfenstein 3D,1.0
Mortal Kombat Komplete Edition,0.8
Ultimate Tic-Tac-Toe,0.8
Lords Of The Fallen,0.8
Warface,0.6
The Chosen RPG,0.6
Realm of the Mad God Exalt,0.5
Counter-Strike,0.5
The Sandbox Evolution,0.3
Path of Exile,0.3
Transformice,0.3
Team Fortress 2,0.3
Wurm Unlimited,0.3
Devil May Cry 3: Special Edition,0.3
Wild Terra Online,0.2
Robocraft,0.2
Cavern Escape,0.2
SoulWorker,0.2
Enclave,0.2
Gothic 3,0.2
Seasons after Fall,0.2
Paladins,0.2
Eschalon: Book 1,0.2
Savage Lands,0.2
Kingdom: New Lands,0.1
Stoneshard: Prologue,0.1
Gothic II: Gold Edition,0.1
Orake Classic,0.1
Orcs Must Die! Unchained,0.1
The Flame in the Flood,0.1
Gothic,0.1
Super Blue Boy Planet,0.1

Badges,Games,Inventory,Screenshots,Reviews,Artwork,Groups,Friends,Wishlist
9,47,?,25,1,1,10,19,15
