GameName,Id:76561198265064165
Counter-Strike: Global Offensive,333
Paladins,21
Rocket League,7.1
Mitos.is: The Game,3.4
Clicker Heroes,2.8
Cards and Castles,1.9
Brawlhalla,0.5
Transformice,0.1

Badges,Games,Inventory,Friends,Wishlist
2,2,?,95,0
