GameName,Id:76561198265062086
Counter-Strike: Global Offensive,588
Rocket League,427
Euro Truck Simulator 2,272
PLAYERUNKNOWN'S BATTLEGROUNDS,74
Team Fortress 2,50
F1 2018,40
Z1 Battle Royale,30
Car Mechanic Simulator 2015,27
GRID 2,26
Business Tour - Online Multiplayer Board Game,24
Assetto Corsa,17.6
Car Mechanic Simulator 2014,15.3
Human: Fall Flat,11.4
American Truck Simulator,10.9
Construction-Simulator 2015,8.1
Unturned,7.0
Spintires¢ç,5.9
Tom Clancy's Rainbow Six Siege,5.7
Diesel Brothers: Truck Building Simulator,5.2
PAYDAY 2,3.5
Green Hell,3.5
Left 4 Dead 2,2.9
Paladins,2.1
Transformice,2.0
NBA 2K20,2.0
Ring of Elysium,1.2
Outlast,1.0
F1 2015,0.7
Blood and Bacon,0.6
Demolish & Build 2018,0.5
Scania Truck Driving Simulator,0.4
Paunch,0.3
High Octane Drift,0.3
TrackMania Nations Forever,0.2

Recently Played
Euro Truck Simulator 2,23.1
Assetto Corsa,8.6
Rocket League,8.4
F1 2018,3.5

ProfileProfile AwardsAwards,Badges,Games,Inventory,Screenshots,Reviews,Groups,Friends,Wishlist
1,7,33,?,12,1,16,65,8
