GameName,Id:76561198265064279
Project CARS,220
RollerCoaster Tycoon 3: Platinum!,19.3
Counter-Strike: Global Offensive,2.9
RollerCoaster Tycoon: Deluxe,0.2

Games,Inventory,Friends,Wishlist
5,?,4,0
