GameName,Id:76561198265094765
Trainz: A New Era,425
Team Fortress 2,400
Cities in Motion 2,90
Airport CEO,86
Endless Sky,82
War Thunder,68
SimAirport,54
Planetbase,49
Bus Simulator 16,26
Fishing Planet,24
Cities: Skylines,22
Motorsport Manager,22
Prison Architect,18.7
World of Warships,12.2
Dawn of Man,11.2
Soccer Manager 2017,8.1
Bomber Crew,7.6
Supply Chain Idle,7.1
Train Fever,6.5
Kerbal Space Program,6.4
Brawlhalla,4.1
Robocraft,3.3
Sid Meier's Railroads!,3.3
EVE Online,2.6
Simutrans,2.6
Stellaris,1.4
Blackout Rugby,1.1
STATIONflow,0.8
Train Station Simulator,0.7
RaceRoom Racing Experience ,0.7
Tabletopia,0.7
Carried Away: Winter Sports,0.5
Racecar.io,0.1

Recently Played
Brawlhalla,1.3
Team Fortress 2,1.2

Badges,Games,Inventory,Groups,Friends,Wishlist
3,23,?,2,11,62
