GameName,Id:76561198252565606
Counter-Strike: Global Offensive,746
Hide and Shriek,3.3
Prominence Poker,2.4
OLDTV,2.2
Brawlhalla,2.1
Simply Chess,1.8
Real Pool 3D - Poolians,1.5
Head Goal: Soccer Online,1.5
Cry of Fear,1.0

Badges,Games,Inventory,Groups,Friends,Wishlist
6,5,?,1,38,1
